game,score,mean_reward,eps,time,loss
761,21,344,0.0,306,0.0
762,45,849,0.0,765,0.0
763,26,381,0.0,316,0.0
764,31,563,0.0,527,0.0
765,34,679,0.0,628,0.0
766,24,358,0.0,349,0.0
767,22,421,0.0,376,0.0
768,25,435,0.0,379,0.0
769,7,51,0.0,113,0.0
770,13,187,0.0,223,0.0
771,20,304,0.0,295,0.0
772,30,555,0.0,510,0.0
773,12,119,0.0,138,0.0
774,30,564,0.0,493,0.0
775,18,333,0.0,346,0.0
776,17,258,0.0,272,0.0
777,40,779,0.0,692,0.0
778,31,630,0.0,602,0.0
779,44,865,0.0,746,0.0
780,35,624,0.0,512,0.0
781,24,381,0.0,348,0.0
782,32,562,0.0,467,0.0
783,18,257,0.0,266,0.0
784,21,330,0.0,352,0.0
785,29,471,0.0,395,0.0
786,27,464,0.0,444,0.0
787,8,74,0.0,121,0.0
788,27,437,0.0,363,0.0
789,27,453,0.0,459,0.0
790,29,568,0.0,496,0.0
791,29,520,0.0,426,0.0
792,19,246,0.0,310,0.0
793,27,457,0.0,385,0.0
794,38,740,0.0,657,0.0
795,27,463,0.0,413,0.0
796,38,654,0.0,551,0.0
797,22,358,0.0,339,0.0
798,39,656,0.0,542,0.0
799,26,481,0.0,438,0.0
800,30,519,0.0,510,0.0
801,11,100,0.0,134,0.0
802,24,446,0.0,431,0.0
803,26,428,0.0,393,0.0
804,17,207,0.0,243,0.0
805,40,784,0.0,725,0.0
806,22,311,0.0,282,0.0
807,0,-108,0.0,9,0.0
808,25,374,0.0,348,0.0
809,24,374,0.0,401,0.0
810,29,542,0.0,484,0.0
